,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,total_minutes,total_charge,total_calls,average_call_length,average_charge,customer_service_calls,churn,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
50,52,408,413,0,0,0.0,0.5470353477765109,0.6545454545454545,0.5469483568075116,0.7418201814682431,0.5647058823529412,0.7418311226140407,0.5745024206562669,0.38028169014084506,0.5750149432157801,0.39,0.25,0.39074074074074067,0.7025137339770269,0.6199125921879267,0.4666666666666667,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,60,408,420,0,0,0.0,0.62884834663626,0.34545454545454546,0.6287726358148893,0.5804234259004675,0.6764705882352942,0.5803946942736978,0.607315761161915,0.676056338028169,0.607890017931859,0.33999999999999997,0.15,0.34074074074074073,0.6712169136007993,0.6222343621961214,0.5022222222222222,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,10,408,349,0,0,0.0,0.5305017103762828,0.6787878787878788,0.5305164319248826,0.5229584822656035,0.38823529411764707,0.5231316725978649,0.6982248520710059,0.16901408450704225,0.6987447698744771,0.5700000000000001,0.3,0.5703703703703703,0.6429165973031463,0.5557224801966677,0.2222222222222222,0.6666666666666666,0.3333333333333332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,96,415,404,0,0,0.0,0.45667046750285056,0.7090909090909091,0.4565727699530516,0.7354962881495738,0.3941176470588235,0.7356842445810416,0.5521785906401291,0.24647887323943662,0.5523012552301254,0.465,0.25,0.46481481481481474,0.6345929748626604,0.5439770554493307,0.29333333333333333,0.6666666666666666,0.3333333333333332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,87,415,353,0,0,0.0,0.43044469783352335,0.503030303030303,0.4304158283031523,0.6040692878746219,0.6823529411764706,0.604011646716273,0.48601398601398604,0.6619718309859155,0.48655110579796773,0.485,0.15,0.48518518518518516,0.49941734642916624,0.45356459983611036,0.6133333333333333,0.3333333333333333,0.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,81,408,363,0,0,0.0,0.500285062713797,0.40606060606060607,0.500335345405768,0.6854550453670608,0.5,0.6855386606276286,0.6643356643356643,0.45774647887323944,0.6646742378959952,0.51,0.15,0.5092592592592592,0.7006825370401202,0.587407812073204,0.27555555555555555,0.6666666666666666,0.3333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,141,415,340,0,0,0.0,0.3617445838084379,0.593939393939394,0.36167002012072436,0.4949133901567226,0.36470588235294116,0.4949854416046587,0.31629908552985475,0.6690140845070423,0.3167961745367603,0.4,0.1,0.4,0.28533377725986353,0.30647364108167174,0.44,0.3333333333333333,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,121,408,370,0,1,0.5882352941176471,0.5655644241733181,0.7818181818181819,0.5655600268276324,0.20703876821556227,0.45294117647058824,0.20705273374312522,0.4249596557288865,0.30985915492957744,0.42498505678422,0.29,0.15,0.29074074074074074,0.29365739970034965,0.3676591095329144,0.4222222222222222,0.3333333333333333,0.6666666666666666,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,68,415,403,0,0,0.0,0.4241733181299886,0.42424242424242425,0.4242119382964453,0.6777563926312895,0.9647058823529412,0.6777741831122613,0.2867132867132867,0.49295774647887325,0.2869097429766886,0.605,0.15,0.6055555555555555,0.4210088230397871,0.44291177273968874,0.6622222222222223,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,125,408,355,0,0,0.0,0.6536488027366021,0.6242424242424243,0.6535881958417169,0.48776464118779217,0.7411764705882353,0.4878680038822388,0.4467455621301776,0.43661971830985913,0.447101016138673,0.6,0.4,0.6,0.5388713167970702,0.5857689155968314,0.6266666666666667,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,174,408,359,0,0,0.0,0.5476054732041049,0.5878787878787879,0.5476190476190476,0.46714324993126205,0.5529411764705883,0.4671627305079262,0.385691231845078,0.14788732394366197,0.3861326957561267,0.5700000000000001,0.2,0.5703703703703703,0.42567005160645927,0.474597104616225,0.2577777777777778,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,116,415,405,0,1,0.6666666666666666,0.765678449258837,0.503030303030303,0.7655935613682092,0.48996425625515533,0.8352941176470589,0.4901326431575542,0.384884346422808,0.5140845070422535,0.38493723849372385,0.58,0.15,0.5796296296296296,0.5666722157482939,0.6622507511608848,0.6355555555555555,0.3333333333333333,0.6666666666666666,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,74,510,344,0,1,0.6470588235294118,0.5521664766248574,0.5515151515151515,0.5521462105969148,0.676656585097608,0.5647058823529412,0.6768036234228405,0.30876815492200105,0.4154929577464789,0.3090257023311416,0.73,0.15,0.7296296296296295,0.5129016147827535,0.5609123190385141,0.40444444444444444,0.3333333333333333,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,149,408,332,0,1,0.5490196078431373,0.5151083238312428,0.5575757575757576,0.5150905432595573,0.516359637063514,0.3764705882352941,0.5163377547719185,0.6516944593867671,0.14084507042253522,0.6521219366407651,0.63,0.15,0.6296296296296295,0.603129682037623,0.5340071018847309,0.09333333333333334,0.6666666666666666,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,38,408,359,0,0,0.0,0.3740022805017103,0.593939393939394,0.3739101274312542,0.44789661809183395,0.5705882352941176,0.44807505661598185,0.3652501344809037,0.5140845070422535,0.36521219366407653,0.41,0.3,0.4092592592592592,0.29465623439320804,0.308385686970773,0.5155555555555555,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,40,415,352,0,1,0.803921568627451,0.4221778791334093,0.4484848484848485,0.42219986586183766,0.46604344239758044,0.5176470588235295,0.46619217081850534,0.5134480903711673,0.4859154929577465,0.5134488942020322,0.31,0.25,0.30925925925925923,0.4221741301814552,0.38186287899481025,0.3466666666666667,0.3333333333333333,0.3333333333333332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,43,415,329,1,0,0.0,0.7169327251995439,0.6363636363636364,0.7169684775318578,0.5850976079186143,0.611764705882353,0.5852474927208023,0.36202259279182364,0.23943661971830985,0.3622235505080693,0.465,0.2,0.46481481481481474,0.5778258698185451,0.6491395793499043,0.39555555555555555,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,113,408,365,1,0,0.0,0.35689851767388825,0.5636363636363636,0.35680751173708924,0.5675006873797086,0.7,0.5674538984147525,0.28536847767617,0.7464788732394366,0.2857142857142857,0.41500000000000004,0.4,0.4148148148148148,0.3078075578491761,0.3270964217426933,0.7466666666666667,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,126,408,338,0,0,0.0,0.6031927023945267,0.42424242424242425,0.6031187122736418,0.5963706351388507,0.47058823529411764,0.5965706890973795,0.3504572350726197,0.19014084507042253,0.3508667065152421,0.39,0.05,0.39074074074074067,0.5085733311137007,0.5531275607757442,0.08888888888888889,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,150,510,374,0,0,0.0,0.5099771949828963,0.6121212121212121,0.5098926894701542,0.46494363486389884,0.6470588235294118,0.4648980912326108,0.3372781065088757,0.47183098591549294,0.33771667662881055,0.6900000000000001,0.15,0.6907407407407407,0.37639420675878155,0.4407265774378585,0.5466666666666666,0.3333333333333333,0.6666666666666666,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70,138,408,359,0,0,0.0,0.6892816419612314,0.5636363636363636,0.6893024815560027,0.46879296123178443,0.48823529411764705,0.4687803299902944,0.7318450779989242,0.5,0.7322175732217573,0.5900000000000001,0.35,0.5907407407407407,0.7243216247711005,0.6712646817809341,0.4266666666666667,0.6666666666666666,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,162,510,413,0,1,0.9019607843137255,0.6411060433295325,0.5878787878787879,0.6410127431254191,0.5174594445971955,0.49411764705882355,0.517631834357813,0.6223776223776224,0.19718309859154928,0.6228332337118949,0.605,0.1,0.6055555555555555,0.6583985350424507,0.6286533733952472,0.23555555555555555,0.6666666666666666,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,147,510,415,0,0,0.0,0.7086659064994298,0.503030303030303,0.7085848423876593,0.40940335441297776,0.5,0.40957618893561953,0.4015599784830554,0.5352112676056338,0.401673640167364,0.4,0.2,0.4,0.4889295821541536,0.5723845943731222,0.4,0.3333333333333333,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,90,415,399,0,0,0.0,0.5798175598631699,0.8848484848484849,0.5798122065727699,0.62331591971405,0.6882352941176471,0.623422840504691,0.3474986551909629,0.5070422535211268,0.34787806335923493,0.365,0.2,0.36481481481481476,0.5085733311137007,0.5428844577984157,0.8044444444444444,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,85,415,362,0,0,0.0,0.6721778791334093,0.6606060606060606,0.6721998658618378,0.43222436073687104,0.5529411764705883,0.43222258168877387,0.4437869822485207,0.4647887323943662,0.44411237298266587,0.6,0.15,0.6,0.5142333943732315,0.5767549849767822,0.5066666666666667,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,50,415,350,0,0,0.0,0.4478335233751425,0.5454545454545454,0.4478537894030852,0.6139675556777564,0.4235294117647059,0.6140407635069557,0.4254975793437332,0.5492957746478874,0.4255827854154214,0.305,0.1,0.3055555555555555,0.4721158648243717,0.44482381862878984,0.37333333333333335,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,82,415,374,0,0,0.0,0.8560433295324972,0.6606060606060606,0.8559691482226693,0.4976629089909266,0.5882352941176471,0.4978971206729214,0.6640667025282411,0.28169014084507044,0.6640765092647938,0.585,0.2,0.5851851851851851,0.7970700849009493,0.8033324228352909,0.4222222222222222,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,144,408,360,0,0,0.0,0.17559863169897377,0.7090909090909091,0.17555331991951711,0.2119879021171295,0.5,0.2119055321902297,0.40290478752017217,0.4647887323943662,0.4034668260609683,0.41,0.35,0.4092592592592592,0.05926419177626099,0.05585905490303196,0.52,0.0,0.1666666666666666,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,46,415,355,0,0,0.0,0.6103192702394526,0.43636363636363634,0.6103286384976525,0.45202089634313997,0.611764705882353,0.4519572953736655,0.4150080688542227,0.5633802816901409,0.415421398684997,0.41,0.15,0.4092592592592592,0.46595638421841207,0.5140671947555313,0.4488888888888889,0.3333333333333333,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,70,408,333,0,0,0.0,0.48517673888255414,0.593939393939394,0.4850771294433266,0.426725323068463,0.6,0.4267227434487221,0.5524475524475524,0.3028169014084507,0.552898983861327,0.75,0.1,0.7499999999999999,0.47394706176127865,0.4579349904397705,0.38666666666666666,0.3333333333333333,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,144,415,354,0,0,0.0,0.5732611174458381,0.6,0.5732729711602951,0.8344789661809183,0.43529411764705883,0.8346813329019734,0.5400753093060785,0.6056338028169014,0.5403466826060968,0.6599999999999999,0.1,0.6592592592592592,0.7616114533044784,0.6924337612674132,0.4577777777777778,0.6666666666666666,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,116,415,331,1,0,0.0,0.6140250855188142,0.6303030303030303,0.6140174379610999,0.5631014572449822,0.4647058823529412,0.5632481397605953,0.6866594943518021,0.5352112676056338,0.6867901972504482,0.63,0.25,0.6296296296296295,0.7108373564175132,0.6423108440316855,0.4711111111111111,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,55,408,419,0,1,0.49019607843137253,0.47206385404789053,0.7454545454545455,0.4719986586183769,0.37420951333516633,0.5588235294117647,0.37431252021999356,0.41016675632060245,0.4014084507042254,0.4106395696353855,0.55,0.1,0.55,0.33977026802064264,0.37790221251024303,0.5288888888888889,0.3333333333333333,0.5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,70,415,411,0,1,0.47058823529411764,0.7112314709236032,0.6121212121212121,0.7112676056338029,0.7140500412427825,0.5764705882352941,0.7140084115173083,0.5365788058095751,0.24647887323943662,0.5367603108188882,0.49000000000000005,0.2,0.4907407407407407,0.7614449808556685,0.74064463261404,0.35555555555555557,0.6666666666666666,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,106,510,395,0,0,0.0,0.6003420752565564,0.5818181818181818,0.6002682763246143,0.6851800934836404,0.5,0.685215140731155,0.4523937600860678,0.3873239436619718,0.4524805738194859,0.62,0.05,0.6203703703703703,0.6314299983352756,0.6283802239825185,0.3511111111111111,0.3333333333333333,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,128,510,388,0,1,0.5686274509803921,0.5111174458380844,0.6303030303030303,0.5110663983903421,0.6211163046466869,0.5058823529411764,0.6211582012293756,0.806347498655191,0.31690140845070425,0.8069336521219366,0.43,0.35,0.4296296296296296,0.7532878308639923,0.5956022944550668,0.37333333333333335,0.6666666666666666,0.3333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,94,408,402,0,0,0.0,0.45011402508551884,0.6363636363636364,0.45003353454057676,0.4261754193016222,0.5941176470588235,0.42639922355224846,0.44755244755244755,0.3591549295774648,0.4476987447698744,0.4,0.25,0.4,0.37656067920759123,0.3794045342802512,0.4622222222222222,0.3333333333333333,0.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,111,510,412,0,0,0.0,0.6108893956670468,0.7151515151515152,0.6108316566063045,0.573274676931537,0.4470588235294118,0.5732772565512778,0.4281871974179667,0.45774647887323944,0.4285714285714286,0.6,0.1,0.6,0.5541867820875648,0.582764272056815,0.4577777777777778,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,74,415,346,0,1,0.6862745098039216,0.43928164196123143,0.6303030303030303,0.43930248155600266,0.3392906241407754,0.49411764705882355,0.33937237140084114,0.4811726734803658,0.16901408450704225,0.48117154811715485,0.545,0.45,0.5444444444444444,0.34326618944564685,0.35222616771373944,0.28,0.3333333333333333,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,128,415,358,0,0,0.0,0.678164196123147,0.7575757575757576,0.6780684104627767,0.680780863348914,0.5470588235294118,0.6810093820769978,0.49946207638515333,0.24647887323943662,0.4997011356843992,0.6950000000000001,0.2,0.6944444444444444,0.7058431829532213,0.7062278066102158,0.44,0.3333333333333333,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,82,510,400,0,0,0.0,0.41020524515393386,0.3696969696969697,0.4101274312541918,0.5358812207863625,0.6176470588235294,0.5360724684568101,0.23238300161377082,0.4295774647887324,0.232516437537358,0.5549999999999999,0.1,0.5555555555555555,0.291659730314633,0.3555039606664846,0.31555555555555553,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,155,415,334,0,0,0.0,0.5798175598631699,0.6060606060606061,0.5798122065727699,0.5248831454495464,0.611764705882353,0.5250727919767065,0.4647660032275417,0.6056338028169014,0.4650328750747161,0.445,0.2,0.4444444444444444,0.5242217413018145,0.534007101884731,0.6044444444444445,0.3333333333333333,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,80,415,340,0,0,0.0,0.3543329532497149,0.6060606060606061,0.35429242119382964,0.4756667583172945,0.6294117647058823,0.47589776771271436,0.6186121570736955,0.20422535211267606,0.6186491332934848,0.395,0.45,0.3944444444444444,0.4563009821874481,0.3609669489210599,0.38666666666666666,0.3333333333333333,0.3333333333333332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,78,415,400,0,0,0.0,0.7209236031927024,0.5636363636363636,0.7208249496981891,0.49051416002199616,0.6588235294117647,0.49045616305402784,0.6473910704679935,0.5070422535211268,0.647937836222355,0.475,0.35,0.47592592592592586,0.6998501747960715,0.678366566511882,0.56,0.3333333333333333,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,90,415,387,0,0,0.0,0.5105473204104902,0.4303030303030303,0.5105633802816901,0.5240582897992851,0.4764705882352941,0.5241022322872857,0.28106508875739644,0.4084507042253521,0.28153018529587565,0.53,0.35,0.5296296296296296,0.37239886798734817,0.4415460256760448,0.26222222222222225,0.3333333333333333,0.6666666666666666,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,104,408,366,0,0,0.0,0.7936145952109463,0.6424242424242425,0.7935949027498322,0.22271102557052516,0.6647058823529411,0.22290520867033323,0.3765465303926842,0.7323943661971831,0.37656903765690375,0.49000000000000005,0.25,0.4907407407407407,0.4130181454969201,0.5637803878721662,0.7555555555555555,0.0,0.8333333333333331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,73,415,370,0,0,0.0,0.45638540478905354,0.6666666666666666,0.45640509725016765,0.5864723673357163,0.4235294117647059,0.5865415723066968,0.40586336740182893,0.2746478873239437,0.40585774058577406,0.65,0.2,0.6499999999999999,0.45979690361245223,0.46107620868615123,0.29777777777777775,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,99,415,327,0,0,0.0,0.564994298745724,0.5272727272727272,0.5648893360160966,0.5699752543304922,0.4470588235294118,0.5700420575865416,0.4510489510489511,0.5633802816901409,0.4512851165570831,0.43499999999999994,0.15,0.4351851851851852,0.5340436157815883,0.5370117454247475,0.39111111111111113,0.3333333333333333,0.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,120,408,355,0,0,0.0,0.604618015963512,0.793939393939394,0.6046277665995976,0.5757492438823206,0.611764705882353,0.575865415723067,0.38730500268961804,0.44366197183098594,0.3873281530185296,0.265,0.25,0.2648148148148148,0.5155651739637092,0.5446599289811527,0.6444444444444445,0.3333333333333333,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,77,415,362,0,0,0.0,0.7177879133409351,0.43636363636363634,0.7178068410462777,0.5655760241957657,0.7411764705882353,0.5655127790359107,0.6777837547068316,0.5352112676056338,0.6778242677824268,0.49000000000000005,0.35,0.4907407407407407,0.7627767604461464,0.7155148866429938,0.5466666666666666,0.3333333333333333,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,98,510,379,0,1,0.4117647058823529,0.4595210946408209,0.6909090909090909,0.45942320590207913,0.6934286499862524,0.48823529411764705,0.6936266580394694,0.36847767616998384,0.4154929577464789,0.3687985654512851,0.22000000000000003,0.4,0.22037037037037036,0.48892958215415344,0.46858781753619233,0.4711111111111111,0.3333333333333333,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,108,415,347,0,0,0.0,0.508266818700114,0.8303030303030303,0.5082159624413145,0.5196590596645587,0.4470588235294118,0.5198964736331284,0.28483055406132324,0.4859154929577465,0.28511655708308425,0.73,0.25,0.7296296296296295,0.3773930414516398,0.4534280251297459,0.5733333333333334,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
